0.057269,0.05042,0.16667,0,0,0.032313,0.0082531,0.029703,0.13688,0.025303,0.27586,0.081696,0.034234,0.105,0.013605,0.0295,0.026611,0.036304,0.18667,0.0033003,0.13681,0,0.011009,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012605,0,0,0,0,0.0028011,0,0,0,0,0.013433,0,0.0031098,0.016825,0.010187,0.0030849,0.0078094,0.080745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063492,0,0,0,0,0.022047,0,0,0.035815,0,0.0026664,0.001702,0.0039141
0,0,0.26078,0,0,0,0,0,0.12548,0,0,0,0,0,0,0,0,0,0,0,0.11971,0,0,0,0.096015,0.079832,0.060006,0.072607,0.046218,0.11224,0.0528,0.13866,0,0.13866,0.033,0.085826,0,0,0.059406,0.13866,0,0,0.18487,0,0.030812,0,0,0,0.068415,0.020509,0.024504,0,0,0,0.00088879,0.0011013,0.0060606
0,0,0,0,0,0.10204,0,0,0,0.066557,0,0,0,0,0,0.03,0,0,0.064533,0,0,0,0.11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047206,0.053117,0.10145,0.0095449,0,0,0.0035379,0.0016019,0.011995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1776,0,0.59946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027236,0.00020024,0.00075758
0,0,0.10392,0,0.053,0,0.072902,0,0,0.029153,0,0,0,0,0,0,0.07423,0,0.312,0,0.28713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092289,0,0.011115,0,0,0.0013046,0.0018022,0.0048611
0,0,0,0,0,0,0,0,0,0,0,0.24612,0,0,0,0,0,0,0.12693,0,0,0,0,0,0,0,0.071407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0,0,0,0,0.00060463,0.00080096,0.0015152
0.030837,0.012605,0.1549,0,0.004,0.02381,0.024759,0.025203,0.053232,0.046205,0.068966,0.04757,0.10991,0.009,0.072562,0.0445,0.051821,0.050605,0.20267,0.0022002,0.16832,0,0.084404,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0,0,0,0,0.013072,0.0018141,0,0,0,0.010357,0,0.016072,0.018158,0.0031267,0.0043205,0.011514,0.13011
0.88106,0,0.19608,0,0.1,0,0,0,0,0,0,0.10341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017227,0,0.0051727,0,0,0.0004167,0.00090108,0.003346
0,0.023109,0.064706,0,0.165,0.056122,0.090784,0,0,0.0088009,0.061303,0.10238,0,0,0,0.041,0.046218,0.017602,0.14987,0,0.089109,0,0.089908,0.0264,0,0,0,0,0,0,0,0,0.0088009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025636,0.018378,0.0077591,0.0083292,0.0025216,0.0047835,0.034942,0.045455
0,0,0,0,0,0,0,0,0,0,0,0.033092,0,0,0,0,0,0,0.051733,0,0.087309,0,0,0,0.06193,0.038415,0.058206,0.070407,0.044818,0.10884,0.0512,0.13445,0,0.13445,0.032,0.083225,0.14078,0,0.057606,0.13445,0.31653,0,0.17927,0,0.014939,0.087982,0,0,0.011631,0.026148,0.024994,0,0,0,0.0010867,0.0014017,0.0097854
0,0,0,0,0,0,0,0.12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13106,0.16387,0.040804,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049115,0.00060072,0.0022727
