0,0.041317,0,0,0,0,0.081155,0,0,0.032453,0,0.061013,0,0,0,0,0,0.12981,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026354,0,0,0,0,0.006887,0.0065078,0.015657
0,0,0,0,0,0.10204,0,0,0,0.066557,0,0,0,0,0,0.03,0,0,0.064533,0,0,0,0.11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047206,0.053117,0.10145,0.0095449,0,0,0.0035379,0.0016019,0.011995
0.030837,0.0098039,0.056863,0,0,0,0,0,0.22243,0.015952,0.05364,0.059979,0,0,0,0.007,0,0.015402,0.12533,0.0077008,0.079208,0,0,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034814,0,0,0,0,0,0,0,0,0,0,0,0.020919,0,0.0062812,0.021156,0.005144,0.0017812,0.0072087,0.025189
0.017621,0.011905,0.066667,0,0.146,0.028912,0.011004,0,0.047529,0.0044004,0,0.14168,0,0.008,0,0.0255,0.011204,0.0088009,0.18293,0,0.069307,0,0.014679,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078958,0.015682,0.010715,0.017158,0.00060517,0.0039873,0.011814,0.091856
0.13216,0,0,0,0.121,0,0.082531,0,0,0,0,0.062048,0,0,0,0,0,0.066007,0.19467,0,0.10891,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0.17562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031098,0.050641,0,0.0020127,0.0029035,0.0046086
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042644,0,0,0.017249,0.01682,0.011301
0.057269,0.05042,0.16667,0,0,0.032313,0.0082531,0.029703,0.13688,0.025303,0.27586,0.081696,0.034234,0.105,0.013605,0.0295,0.026611,0.036304,0.18667,0.0033003,0.13681,0,0.011009,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012605,0,0,0,0,0.0028011,0,0,0,0,0.013433,0,0.0031098,0.016825,0.010187,0.0030849,0.0078094,0.080745
0.16079,0,0.070588,0,0.036,0.061224,0.15131,0,0,0,0,0.037229,0,0,0,0.018,0.2577,0.080308,0.1376,0,0.09901,0,0.066055,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019073,0,0.013394,0.010328,0,0.0030967,0.018923,0.018876
0,0,0.047059,0,0.072,0,0,0,0.091255,0,0,0.049638,0,0,0,0,0,0.10561,0.0512,0,0.064806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011204,0,0,0,0,0,0,0.010099,0,0,0.00067181,0.0047056,0.0088384
0,0,0,0,0,0,0,0,0.173,0,0,0,0,0,0,0,0,0,0.048533,0,0.24752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014459,0,0.017458,0,0,0.0017249,0.0027032,0.0054293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079962,0,0,0.0028625,0.002503,0.003346
0.10352,0.021709,0.092157,0,0.005,0.022109,0.0068776,0.023402,0.079848,0.041804,0.099617,0.10031,0.1027,0.123,0,0.005,0.065826,0,0.17227,0,0.13411,0,0.18165,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093371,0,0,0,0,0.0068704,0,0.010099,0.14293,0.0079177,0.0044739,0.019824,0.19943
0.099119,0.019608,0.082353,0,0.004,0.018707,0.0055021,0.018902,0.076046,0.037954,0.088123,0.091003,0.093694,0.114,0,0.0115,0.056022,0,0.15627,0,0.12241,0,0.18349,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093371,0,0,0,0,0.0066653,0,0.0097912,0.1256,0.0076655,0.0039483,0.014317,0.19141
