0,0,0,0,0,0,0.14305,0,0,0,0,0.10755,0,0,0,0,0.14566,0,0.1952,0,0.18812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013911,0.025226,0,0.018936,0.010162,0.0030763,0.0021044,0.005807,0.009154
0,0,0.12549,0,0,0.10884,0,0,0,0,0,0,0,0,0,0.032,0,0,0.13813,0,0,0,0.11743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092888,0,0,0,0,0,0,0,0,0,0,0,0.021437,0.019381,0.069591,0.020383,0,0,0.0082324,0.013016,0.018371
0,0,0,0,0,0,0.078404,0,0,0.031353,0,0.11892,0.1027,0,0,0,0,0.062706,0.2464,0,0.10351,0,0,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015949,0,0,0.0082769,0.0032038,0.010795
0,0,0.064706,0,0.099,0.16837,0.045392,0.029703,0,0,0,0.034126,0.059459,0,0,0.0165,0.046218,0,0.1056,0,0.29703,0,0,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015406,0,0,0,0,0.011075,0,0,0.026987,0.0027233,0.0010849,0.0049059,0.012689
0,0.092437,0.1098,0,0,0.15986,0,0.016202,0.070342,0.041254,0,0.21406,0,0,0,0,0.051821,0,0.13067,0,0.084608,0,0,0.0144,0,0,0.0054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082034,0,0.0074204,0.017824,0,0.0014734,0.0034041,0.015341
0,0,0.062745,0,0.065,0.11054,0.044017,0.028803,0,0,0,0.033092,0.057658,0,0,0.016,0.044818,0,0.1216,0,0.29253,0,0,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014939,0,0,0,0,0.010767,0,0,0.02632,0,0.00044848,0.00090108,0.0087121
0.090308,0,0.11961,0,0.041,0.10374,0,0.073807,0.038023,0.011001,0.076628,0.14891,0,0,0,0.0205,0.14426,0.022002,0.088,0.090759,0.27813,0,0.036697,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010152,0,0.052004,0.021989,0,0.0035524,0.010112,0.035606
0.25991,0.027311,0.11569,0,0,0.16667,0.026135,0.017102,0.26236,0.021452,0,0.10134,0,0.019,0,0.049,0,0,0.13653,0.021452,0.12421,0,0,0.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023687,0,0.022939,0.051308,0.0012608,0.0051312,0.007509,0.039836
0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034208,0,0,0.00037131,0.00090108,0.0018939
0,0.02591,0,0,0,0.12585,0.15406,0,0,0,0.28352,0.15408,0.13333,0,0,0.0185,0,0.16392,0.23947,0,0.16832,0,0,0.0592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068662,0.037148,0,0.00092692,0.00090108,0.0058081
0,0,0.17451,0,0.179,0.07483,0,0,0,0,0,0.045502,0,0,0,0.067,0,0,0.11947,0,0.40324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076907,0.018378,0,0,0,0.0008788,0.0010012,0.0077652
0,0.044818,0.12549,0,0.064,0,0.088033,0,0.4924,0.070957,0.49425,0.20062,0,0,0,0.032,0.089636,0.070407,0.1728,0,0.23312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071741,0,0,0.00012347,0.00030036,0.0015152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3552,0,0,0,0,0.5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016534,0,0,0.0016133,0.0011013,0.0015152
0.18502,0,0,0,0,0.43197,0,0,0,0,0,0.086867,0.15135,0,0,0,0,0,0.13547,0,0.15212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046349,0,0.088214,0.050142,0,0.003665,0.0022026,0.0085227
0.10793,0.014706,0.1098,0,0.028,0.035714,0,0.025203,0.053232,0.053905,0.16092,0.10134,0.025225,0,0,0.056,0.098039,0.0077008,0.11947,0,0.088209,0,0.012844,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0.0065359,0,0,0,0,0.011075,0,0.023647,0.051974,0,0.0021798,0.0093112,0.060922
0,0.023109,0.064706,0,0.165,0.056122,0.090784,0,0,0.0088009,0.061303,0.10238,0,0,0,0.041,0.046218,0.017602,0.14987,0,0.089109,0,0.089908,0.0264,0,0,0,0,0,0,0,0,0.0088009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025636,0.018378,0.0077591,0.0083292,0.0025216,0.0047835,0.034942,0.045455
0.030837,0.020308,0.086275,0,0.088,0.04932,0,0,0.27947,0.080858,0.05364,0.19752,0.052252,0,0.13152,0.0145,0,0.17822,0.12533,0.0077008,0.21152,0,0.13394,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023585,0,0.030913,0.035815,0.0023703,0.0050858,0.021626,0.056629
0.030837,0,0.056863,0,0.014,0,0,0,0,0,0,0.014478,0.052252,0,0,0.0145,0,0,0.1168,0,0.091809,0,0,0.0344,0,0,0,0,0,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0,0.013539,0,0,0,0.011403,0.039171,0,0.023524,0,0,0.0013327,0.0027032,0.029545
